120
7140
7140	7140
46	28	33.0	73.0
46	29	61.0	45.0
46	30	45.0	61.0
46	31	40.0	66.0
46	32	60.0	46.0
46	33	51.0	55.0
46	34	34.0	72.0
46	35	78.0	28.0
46	36	35.0	71.0
46	37	51.0	55.0
46	38	44.0	62.0
46	39	36.0	70.0
46	40	71.0	35.0
46	41	45.0	61.0
46	42	40.0	66.0
46	43	24.0	82.0
46	44	33.0	73.0
46	45	22.0	84.0
47	1	29.0	77.0
47	2	47.0	59.0
47	3	68.0	38.0
47	4	32.0	74.0
47	5	82.0	24.0
47	6	27.0	79.0
47	7	50.0	56.0
47	8	70.0	36.0
47	9	80.0	26.0
47	10	30.0	76.0
47	11	78.0	28.0
47	12	37.0	69.0
47	13	89.0	17.0
47	14	63.0	43.0
47	15	42.0	64.0
47	16	24.0	82.0
47	17	78.0	28.0
47	18	61.0	45.0
47	19	36.0	70.0
47	20	67.0	39.0
47	21	65.0	41.0
47	22	36.0	70.0
47	23	54.0	52.0
47	24	53.0	53.0
47	25	27.0	79.0
47	26	50.0	56.0
47	27	43.0	63.0
47	28	28.0	78.0
47	29	74.0	32.0
47	30	60.0	46.0
47	31	29.0	77.0
47	32	65.0	41.0
47	33	58.0	48.0
47	34	23.0	83.0
47	35	87.0	19.0
47	36	24.0	82.0
47	37	60.0	46.0
47	38	31.0	75.0
47	39	49.0	57.0
47	40	84.0	22.0
47	41	52.0	54.0
47	42	23.0	83.0
47	43	37.0	69.0
47	44	24.0	82.0
47	45	33.0	73.0
47	46	71.0	35.0
48	1	35.0	71.0
48	2	53.0	53.0
48	3	42.0	64.0
48	4	44.0	62.0
48	5	68.0	38.0
48	6	25.0	81.0
48	7	70.0	36.0
48	8	80.0	26.0
48	9	62.0	44.0
48	10	18.0	88.0
48	11	80.0	26.0
48	12	31.0	75.0
48	13	73.0	33.0
48	14	71.0	35.0
48	15	30.0	76.0
48	16	28.0	78.0
48	17	78.0	28.0
48	18	35.0	71.0
48	19	30.0	76.0
48	20	35.0	71.0
48	21	81.0	25.0
48	22	28.0	78.0
48	23	54.0	52.0
48	24	25.0	81.0
48	25	47.0	59.0
48	26	34.0	72.0
48	27	69.0	37.0
48	28	36.0	70.0
48	29	88.0	18.0
48	30	74.0	32.0
48	31	29.0	77.0
48	32	79.0	27.0
48	33	48.0	58.0
48	34	27.0	79.0
48	35	67.0	39.0
48	36	34.0	72.0
48	37	68.0	38.0
48	38	23.0	83.0
48	39	77.0	29.0
48	40	68.0	38.0
48	41	72.0	34.0
48	42	29.0	77.0
48	43	51.0	55.0
48	44	30.0	76.0
48	45	51.0	55.0
48	46	51.0	55.0
48	47	66.0	40.0
49	1	56.0	50.0
49	2	44.0	62.0
49	3	75.0	31.0
49	4	49.0	57.0
49	5	53.0	53.0
49	6	62.0	44.0
49	7	27.0	79.0
49	8	39.0	67.0
49	9	57.0	49.0
49	10	73.0	33.0
49	11	43.0	63.0
49	12	64.0	42.0
49	13	50.0	56.0
49	14	38.0	68.0
49	15	73.0	33.0
49	16	63.0	43.0
49	17	41.0	65.0
49	18	80.0	26.0
49	19	65.0	41.0
49	20	82.0	24.0
49	21	34.0	72.0
49	22	75.0	31.0
49	23	53.0	53.0
49	24	82.0	24.0
49	25	42.0	64.0
49	26	73.0	33.0
49	27	32.0	74.0
49	28	57.0	49.0
49	29	31.0	75.0
49	30	25.0	81.0
49	31	62.0	44.0
49	32	36.0	70.0
