"IPCEF1"	"ARID4A"	+
"PLD1"	"ARID4A"	-
"MCAM"	"ARID4A"	+
"RARB"	"ARID4A"	+
"NEBL"	"ARID4A"	-
"BPIFB2"	"ARID4A"	+
"HSP90AA1"	"ARID4A"	-
"C1QTNF3"	"ARID4A"	+
"ME2"	"ARID4A"	-
"ITGB5"	"ARID4A"	+
"ZNF446"	"ARID4A"	+
"FAT1"	"ARID4A"	-
"SLCO1A2"	"ARID4A"	+
"WBP11"	"ARID4A"	-
"PREP"	"ARID4A"	-
"CPNE3"	"ARID4A"	-
"ATG16L1"	"ARID4A"	+
"ATG16L1"	"ARID4A"	-
"HSD17B2"	"ARID4A"	+
"HSD17B2"	"ARID4A"	-
"PPP1R15A"	"ARID4A"	+
"CETP"	"ARID4A"	+
"DOCK3"	"ARID4A"	-
"MSR1"	"PNPLA6"	+
"C6"	"PNPLA6"	+
"CTPS2"	"PNPLA6"	-
"PRDM1"	"PNPLA6"	+
"TMCC3"	"PNPLA6"	+
"RASGRF1"	"PNPLA6"	+
"SPAG4"	"PNPLA6"	+
"CYB5R4"	"PNPLA6"	+
"COASY"	"PNPLA6"	-
"IP6K2"	"PNPLA6"	-
"ST6GALNAC1"	"PNPLA6"	+
"HMMR"	"PNPLA6"	+
"IPCEF1"	"PNPLA6"	+
"PLD1"	"PNPLA6"	+
"RARB"	"PNPLA6"	+
"RABL2B"	"PNPLA6"	-
"HSP90AA1"	"PNPLA6"	-
"C1QTNF3"	"PNPLA6"	-
"ME2"	"PNPLA6"	+
"ULK2"	"PNPLA6"	-
"ZNF446"	"PNPLA6"	-
"WBP11"	"PNPLA6"	-
"CETP"	"PNPLA6"	+
"METTL1"	"USP2"	-
"MSR1"	"USP2"	-
"C6"	"USP2"	+
"EPHA3"	"USP2"	+
"CTPS2"	"USP2"	-
"SCML1"	"USP2"	+
"MRPS10"	"USP2"	-
"VAMP3"	"USP2"	+
"FOXP3"	"USP2"	-
"MSMO1"	"USP2"	-
"MRTO4"	"USP2"	-
"GYG2"	"USP2"	+
"TMCC3"	"USP2"	+
"RASGRF1"	"USP2"	+
"YIPF1"	"USP2"	-
"SPAG4"	"USP2"	-
"COL17A1"	"USP2"	+
"CLDN18"	"USP2"	+
"PHKA1"	"USP2"	-
"COASY"	"USP2"	-
"IP6K2"	"USP2"	+
"MAST4"	"USP2"	-
"BCL3"	"USP2"	-
"ST6GALNAC1"	"USP2"	+
"HMMR"	"USP2"	-
"MCM2"	"USP2"	-
"CLASP1"	"USP2"	+
"MGLL"	"USP2"	+
"IPCEF1"	"USP2"	+
"FOSL2"	"USP2"	+
"MCAM"	"USP2"	+
"RARB"	"USP2"	+
"NEBL"	"USP2"	-
"BPIFB2"	"USP2"	-
"CDC14A"	"USP2"	+
"C1QTNF3"	"USP2"	-
"ME2"	"USP2"	+
"ME2"	"USP2"	-
"ITGB5"	"USP2"	-
"ZNF446"	"USP2"	-
"FAT1"	"USP2"	+
"WBP11"	"USP2"	-
"CAD"	"USP2"	+
"PREP"	"USP2"	+
"CPNE3"	"USP2"	-
"CETP"	"USP2"	+
"DOCK3"	"USP2"	+
"CTPS2"	"METTL1"	+
"FOXP3"	"METTL1"	+
"PRDM1"	"METTL1"	-
"MTMR1"	"METTL1"	+
"PHKA1"	"METTL1"	+
"NUCKS1"	"METTL1"	+
"SLC6A15"	"METTL1"	-
"NEBL"	"METTL1"	+
"ITGB5"	"METTL1"	-
"SLCO1A2"	"METTL1"	-
"WBP11"	"METTL1"	+
"CAD"	"METTL1"	+
"CPNE3"	"METTL1"	+
"ATG16L1"	"METTL1"	+
"HSD17B2"	"METTL1"	-
"PPP1R15A"	"METTL1"	-
"CETP"	"METTL1"	-
"DOCK3"	"METTL1"	+
"C6"	"MSR1"	+
"GPM6B"	"MSR1"	-
"CTPS2"	"MSR1"	-
"MRPS10"	"MSR1"	+
"TMCC3"	"MSR1"	+
"RASGRF1"	"MSR1"	+
"SPAG4"	"MSR1"	+
"ZNF112"	"MSR1"	-
"CLDN18"	"MSR1"	-
"PHKA1"	"MSR1"	-
"RRP15"	"MSR1"	-
"COASY"	"MSR1"	-
"MAST4"	"MSR1"	-
"NUCKS1"	"MSR1"	-
"BCL3"	"MSR1"	+
"ST6GALNAC1"	"MSR1"	+
"ST6GALNAC1"	"MSR1"	-
"SLC6A15"	"MSR1"	-
"MPP5"	"MSR1"	-
"MCM2"	"MSR1"	+
"IPCEF1"	"MSR1"	+
"PLD1"	"MSR1"	+
"PLD1"	"MSR1"	-
"MCAM"	"MSR1"	-
"RARB"	"MSR1"	+
"RARB"	"MSR1"	-
"TM9SF3"	"MSR1"	-
"NEBL"	"MSR1"	-
"XRCC5"	"MSR1"	-
"CDC14A"	"MSR1"	-
"RABL2B"	"MSR1"	-
"HSP90AA1"	"MSR1"	-
"ULK2"	"MSR1"	-
"FAT1"	"MSR1"	-
"CPNE3"	"MSR1"	-
"HSD17B2"	"MSR1"	-
"PPP1R15A"	"MSR1"	+
"PPP1R15A"	"MSR1"	-
"CETP"	"MSR1"	+
"GPM6B"	"C6"	+
"SCML1"	"C6"	+
"FOXP3"	"C6"	+
"FOXP3"	"C6"	-
"PRDM1"	"C6"	+
"RASGRF1"	"C6"	+
"ZNF112"	"C6"	-
"MTMR1"	"C6"	-
"CYB5R4"	"C6"	+
"RRP15"	"C6"	-
"COASY"	"C6"	-
"IP6K2"	"C6"	-
"NUCKS1"	"C6"	-
"BCL3"	"C6"	-
"SLC6A15"	"C6"	+
"IPCEF1"	"C6"	+
"ENO1"	"C6"	+
"PLD1"	"C6"	+
"RARB"	"C6"	+
"CST7"	"C6"	+
"NEBL"	"C6"	-
"BPIFB2"	"C6"	+
"XRCC5"	"C6"	-
"CDC14A"	"C6"	+
"ME2"	"C6"	+
"ITGB5"	"C6"	+
"ULK2"	"C6"	-
"ZNF446"	"C6"	-
"FAT1"	"C6"	+
"SLCO1A2"	"C6"	+
"WBP11"	"C6"	-
"CAD"	"C6"	-
"PREP"	"C6"	+
"CPNE3"	"C6"	-
"ATG16L1"	"C6"	-
"HSD17B2"	"C6"	+
"DOCK3"	"C6"	-
"GPM6B"	"EPHA3"	+
"GPM6B"	"EPHA3"	-
"CTPS2"	"EPHA3"	+
"CTPS2"	"EPHA3"	-
"SCML1"	"EPHA3"	+
"MRPS10"	"EPHA3"	-
"FOXP3"	"EPHA3"	-
"GYG2"	"EPHA3"	+
"PRDM1"	"EPHA3"	-
"TMCC3"	"EPHA3"	-
"RASGRF1"	"EPHA3"	-
"YIPF1"	"EPHA3"	+
"SPAG4"	"EPHA3"	-
"ZNF112"	"EPHA3"	+
"MTMR1"	"EPHA3"	-
"COL17A1"	"EPHA3"	+
"CLDN18"	"EPHA3"	+
"PHKA1"	"EPHA3"	-
"RRP15"	"EPHA3"	-
"COASY"	"EPHA3"	+
"COASY"	"EPHA3"	-
"NUCKS1"	"EPHA3"	-
"BCL3"	"EPHA3"	-
"ST6GALNAC1"	"EPHA3"	+
"SLC6A15"	"EPHA3"	-
"ADGRL1"	"EPHA3"	+
"HMMR"	"EPHA3"	-
"PVR"	"EPHA3"	-
"IPCEF1"	"EPHA3"	-
"FOSL2"	"EPHA3"	+
"PLD1"	"EPHA3"	+
"PLD1"	"EPHA3"	-
"MCAM"	"EPHA3"	-
"RARB"	"EPHA3"	+
"RARB"	"EPHA3"	-
"CST7"	"EPHA3"	-
"NEBL"	"EPHA3"	+
"NEBL"	"EPHA3"	-
"BPIFB2"	"EPHA3"	+
"CDC14A"	"EPHA3"	+
"HSP90AA1"	"EPHA3"	-
"ME2"	"EPHA3"	-
"ULK2"	"EPHA3"	+
"ZNF446"	"EPHA3"	+
"ZNF446"	"EPHA3"	-
"FAT1"	"EPHA3"	+
"FAT1"	"EPHA3"	-
"SLCO1A2"	"EPHA3"	+
"SLCO1A2"	"EPHA3"	-
"WBP11"	"EPHA3"	-
"PREP"	"EPHA3"	-
"CPNE3"	"EPHA3"	+
"CPNE3"	"EPHA3"	-
"ATG16L1"	"EPHA3"	+
"HSD17B2"	"EPHA3"	+
"HSD17B2"	"EPHA3"	-
"PPP1R15A"	"EPHA3"	+
"PPP1R15A"	"EPHA3"	-
"CETP"	"EPHA3"	+
"CETP"	"EPHA3"	-
"DOCK3"	"EPHA3"	-
"CTPS2"	"GPM6B"	-
"SCML1"	"GPM6B"	+
"MRPS10"	"GPM6B"	+
"MRPS10"	"GPM6B"	-
"VAMP3"	"GPM6B"	+
"FOXP3"	"GPM6B"	+
"FOXP3"	"GPM6B"	-
"MRTO4"	"GPM6B"	+
"MRTO4"	"GPM6B"	-
"ZNF112"	"GPM6B"	-
"MTMR1"	"GPM6B"	-
"PHKA1"	"GPM6B"	-
"RRP15"	"GPM6B"	-
"IP6K2"	"GPM6B"	+
"MAST4"	"GPM6B"	+
"NUCKS1"	"GPM6B"	-
"ZXDC"	"GPM6B"	+
"ST6GALNAC1"	"GPM6B"	+
"MPP5"	"GPM6B"	-
"HMMR"	"GPM6B"	+
"PVR"	"GPM6B"	+
"MCM2"	"GPM6B"	+
"MCM2"	"GPM6B"	-
"SNCB"	"GPM6B"	+
"MGLL"	"GPM6B"	+
"FOSL2"	"GPM6B"	+
"FRYL"	"GPM6B"	-
"TMEM131"	"GPM6B"	-
"CST7"	"GPM6B"	+
"NEBL"	"GPM6B"	-
"CDC14A"	"GPM6B"	+
"RDH8"	"GPM6B"	+
"HSP90AA1"	"GPM6B"	-
"C1QTNF3"	"GPM6B"	-
"ME2"	"GPM6B"	+
"ME2"	"GPM6B"	-
"ITGB5"	"GPM6B"	+
"ULK2"	"GPM6B"	-
"WBP11"	"GPM6B"	-
"CAD"	"GPM6B"	+
"CAD"	"GPM6B"	-
"CPNE3"	"GPM6B"	-
"ERO1B"	"GPM6B"	-
"CETP"	"GPM6B"	+
"DOCK3"	"GPM6B"	+
"SCML1"	"CTPS2"	-
"VAMP3"	"CTPS2"	-
"FOXP3"	"CTPS2"	+
"FOXP3"	"CTPS2"	-
"MSMO1"	"CTPS2"	+
"MRTO4"	"CTPS2"	+
"GYG2"	"CTPS2"	-
"PRDM1"	"CTPS2"	-
"RASGRF1"	"CTPS2"	-
"ZC3H11A"	"CTPS2"	+
"YIPF1"	"CTPS2"	+
"SPAG4"	"CTPS2"	+
"ZNF112"	"CTPS2"	+
"CYB5R4"	"CTPS2"	-
"CLDN18"	"CTPS2"	-
"RRP15"	"CTPS2"	+
"COASY"	"CTPS2"	+
"IP6K2"	"CTPS2"	+
"MAST4"	"CTPS2"	+
"MAST4"	"CTPS2"	-
"BCL3"	"CTPS2"	+
"ST6GALNAC1"	"CTPS2"	-
"SLC6A15"	"CTPS2"	-
"ADGRL1"	"CTPS2"	+
"PVR"	"CTPS2"	-
"MCM2"	"CTPS2"	+
"CLASP1"	"CTPS2"	-
"IPCEF1"	"CTPS2"	-
"ENO1"	"CTPS2"	-
"FOSL2"	"CTPS2"	-
"FRYL"	"CTPS2"	+
"TMEM131"	"CTPS2"	+
"RARB"	"CTPS2"	-
"CST7"	"CTPS2"	-
"NEBL"	"CTPS2"	+
"BPIFB2"	"CTPS2"	+
"CDC14A"	"CTPS2"	-
"C1QTNF3"	"CTPS2"	+
"ME2"	"CTPS2"	-
"ITGB5"	"CTPS2"	+
"ITGB5"	"CTPS2"	-
"ULK2"	"CTPS2"	+
"ZNF446"	"CTPS2"	+
"FAT1"	"CTPS2"	-
"SLCO1A2"	"CTPS2"	-
"CAD"	"CTPS2"	+
"CAD"	"CTPS2"	-
"PREP"	"CTPS2"	-
"ATG16L1"	"CTPS2"	+
"HSD17B2"	"CTPS2"	-
"DOCK3"	"CTPS2"	+
"DOCK3"	"CTPS2"	-
"MRPS10"	"SCML1"	-
"VAMP3"	"SCML1"	+
"FOXP3"	"SCML1"	-
"MSMO1"	"SCML1"	-
"GYG2"	"SCML1"	+
"TMCC3"	"SCML1"	+
"SPAG4"	"SCML1"	-
"COL17A1"	"SCML1"	+
"PHKA1"	"SCML1"	-
"RRP15"	"SCML1"	-
"NUCKS1"	"SCML1"	-
"ST6GALNAC1"	"SCML1"	+
"HMMR"	"SCML1"	-
"PVR"	"SCML1"	+
"MGLL"	"SCML1"	+
"ENO1"	"SCML1"	+
"FOSL2"	"SCML1"	+
"PLD1"	"SCML1"	+
"MCAM"	"SCML1"	+
"RARB"	"SCML1"	+
"NEBL"	"SCML1"	-
"CDC14A"	"SCML1"	+
"RDH8"	"SCML1"	+
"HSP90AA1"	"SCML1"	-
"ZNF446"	"SCML1"	-
"FAT1"	"SCML1"	+
"SLCO1A2"	"SCML1"	+
"WBP11"	"SCML1"	-
"CPNE3"	"SCML1"	-
"ATG16L1"	"SCML1"	-
"HSD17B2"	"SCML1"	+
"PPP1R15A"	"SCML1"	+
"CETP"	"SCML1"	+
"VAMP3"	"MRPS10"	-
"FOXP3"	"MRPS10"	+
"MRTO4"	"MRPS10"	+
"GYG2"	"MRPS10"	-
"TMCC3"	"MRPS10"	-
"SPAG4"	"MRPS10"	+
"MTMR1"	"MRPS10"	+
"CLDN18"	"MRPS10"	-
"PHKA1"	"MRPS10"	+
"COASY"	"MRPS10"	-
"BCL3"	"MRPS10"	+
"ZXDC"	"MRPS10"	+
"ST6GALNAC1"	"MRPS10"	-
"SLC6A15"	"MRPS10"	+
"IPCEF1"	"MRPS10"	-
"FOSL2"	"MRPS10"	-
"PLD1"	"MRPS10"	+
"PLD1"	"MRPS10"	-
"MCAM"	"MRPS10"	-
"RARB"	"MRPS10"	-
"BPIFB2"	"MRPS10"	-
"FAT1"	"MRPS10"	+
"FAT1"	"MRPS10"	-
"SLCO1A2"	"MRPS10"	-
"CAD"	"MRPS10"	+
"ATG16L1"	"MRPS10"	+
"ATG16L1"	"MRPS10"	-
"ERO1B"	"MRPS10"	-
"HSD17B2"	"MRPS10"	+
"HSD17B2"	"MRPS10"	-
"CETP"	"MRPS10"	-
"DOCK3"	"MRPS10"	+
"MSMO1"	"VAMP3"	-
"MRTO4"	"VAMP3"	-
"PRDM1"	"VAMP3"	+
"MTMR1"	"VAMP3"	-
"COL17A1"	"VAMP3"	+
"CLDN18"	"VAMP3"	+
"PHKA1"	"VAMP3"	-
"RRP15"	"VAMP3"	-
"COASY"	"VAMP3"	-
"NUCKS1"	"VAMP3"	-
"BCL3"	"VAMP3"	-
"SLC6A15"	"VAMP3"	+
"CLASP1"	"VAMP3"	+
"IPCEF1"	"VAMP3"	+
"ENO1"	"VAMP3"	+
"RARB"	"VAMP3"	+
"NEBL"	"VAMP3"	-
"CDC14A"	"VAMP3"	+
"HSP90AA1"	"VAMP3"	-
"ITGB5"	"VAMP3"	+
"SLCO1A2"	"VAMP3"	+
"WBP11"	"VAMP3"	-
"PREP"	"VAMP3"	+
"CPNE3"	"VAMP3"	-
"ATG16L1"	"VAMP3"	-
"HSD17B2"	"VAMP3"	+
"DOCK3"	"VAMP3"	-
"GYG2"	"FOXP3"	+
"TMCC3"	"FOXP3"	+
"TMCC3"	"FOXP3"	-
"ZC3H11A"	"FOXP3"	-
"YIPF1"	"FOXP3"	-
"MTMR1"	"FOXP3"	+
"CYB5R4"	"FOXP3"	+
"COL17A1"	"FOXP3"	-
"CLDN18"	"FOXP3"	-
"PHKA1"	"FOXP3"	+
"PHKA1"	"FOXP3"	-
"RRP15"	"FOXP3"	+
"RRP15"	"FOXP3"	-
"COASY"	"FOXP3"	+
"COASY"	"FOXP3"	-
"IP6K2"	"FOXP3"	-
"NUCKS1"	"FOXP3"	+
"NUCKS1"	"FOXP3"	-
"ZXDC"	"FOXP3"	+
"ST6GALNAC1"	"FOXP3"	+
"ST6GALNAC1"	"FOXP3"	-
"SLC6A15"	"FOXP3"	+
"ADGRL1"	"FOXP3"	-
"PVR"	"FOXP3"	+
"FOSL2"	"FOXP3"	-
"PLD1"	"FOXP3"	+
"PLD1"	"FOXP3"	-
"MCAM"	"FOXP3"	+
"RARB"	"FOXP3"	+
"RARB"	"FOXP3"	-
"TM9SF3"	"FOXP3"	-
"NEBL"	"FOXP3"	+
"NEBL"	"FOXP3"	-
"BPIFB2"	"FOXP3"	-
"XRCC5"	"FOXP3"	-
"CDC14A"	"FOXP3"	-
"RABL2B"	"FOXP3"	-
"HSP90AA1"	"FOXP3"	+
"HSP90AA1"	"FOXP3"	-
"C1QTNF3"	"FOXP3"	+
"C1QTNF3"	"FOXP3"	-
"ITGB5"	"FOXP3"	-
"ZNF446"	"FOXP3"	+
"ZNF446"	"FOXP3"	-
"FAT1"	"FOXP3"	+
"FAT1"	"FOXP3"	-
"SLCO1A2"	"FOXP3"	+
"SLCO1A2"	"FOXP3"	-
"WBP11"	"FOXP3"	+
"CAD"	"FOXP3"	+
"PREP"	"FOXP3"	+
"CPNE3"	"FOXP3"	+
"CPNE3"	"FOXP3"	-
"ATG16L1"	"FOXP3"	-
"ERO1B"	"FOXP3"	-
"HSD17B2"	"FOXP3"	+
"HSD17B2"	"FOXP3"	-
"PPP1R15A"	"FOXP3"	+
"PPP1R15A"	"FOXP3"	-
"CETP"	"FOXP3"	+
"CETP"	"FOXP3"	-
"DOCK3"	"FOXP3"	+
"TMCC3"	"MSMO1"	-
"RASGRF1"	"MSMO1"	-
"COL17A1"	"MSMO1"	-
"CLDN18"	"MSMO1"	-
"RRP15"	"MSMO1"	+
"COASY"	"MSMO1"	+
"MAST4"	"MSMO1"	+
"MAST4"	"MSMO1"	-
"NUCKS1"	"MSMO1"	+
"BCL3"	"MSMO1"	+
"ST6GALNAC1"	"MSMO1"	-
"SLC6A15"	"MSMO1"	-
"PVR"	"MSMO1"	-
"MCM2"	"MSMO1"	+
"CLASP1"	"MSMO1"	-
"MGLL"	"MSMO1"	-
"IPCEF1"	"MSMO1"	-
"ENO1"	"MSMO1"	-
"FOSL2"	"MSMO1"	-
"FRYL"	"MSMO1"	+
"TMEM131"	"MSMO1"	+
"PLD1"	"MSMO1"	-
"MCAM"	"MSMO1"	-
"CST7"	"MSMO1"	-
"BPIFB2"	"MSMO1"	+
"CDC14A"	"MSMO1"	-
"C1QTNF3"	"MSMO1"	+
"ME2"	"MSMO1"	-
"ITGB5"	"MSMO1"	+
"ZNF446"	"MSMO1"	+
"FAT1"	"MSMO1"	-
"SLCO1A2"	"MSMO1"	-
"WBP11"	"MSMO1"	+
"CAD"	"MSMO1"	-
"PREP"	"MSMO1"	-
"ATG16L1"	"MSMO1"	+
"HSD17B2"	"MSMO1"	-
"CETP"	"MSMO1"	-
"DOCK3"	"MSMO1"	+
"DOCK3"	"MSMO1"	-
"RASGRF1"	"MRTO4"	+
"YIPF1"	"MRTO4"	-
"MTMR1"	"MRTO4"	+
"COL17A1"	"MRTO4"	-
"PHKA1"	"MRTO4"	+
"RRP15"	"MRTO4"	+
"COASY"	"MRTO4"	-
"NUCKS1"	"MRTO4"	+
"BCL3"	"MRTO4"	+
"ZXDC"	"MRTO4"	+
"FOSL2"	"MRTO4"	-
"PLD1"	"MRTO4"	+
"PLD1"	"MRTO4"	-
"MCAM"	"MRTO4"	-
"RARB"	"MRTO4"	-
"NEBL"	"MRTO4"	+
"NEBL"	"MRTO4"	-
"CDC14A"	"MRTO4"	-
"HSP90AA1"	"MRTO4"	+
"ME2"	"MRTO4"	+
"ZNF446"	"MRTO4"	+
"ZNF446"	"MRTO4"	-
"FAT1"	"MRTO4"	+
"FAT1"	"MRTO4"	-
"SLCO1A2"	"MRTO4"	-
"WBP11"	"MRTO4"	+
"CPNE3"	"MRTO4"	+
"HSD17B2"	"MRTO4"	+
"HSD17B2"	"MRTO4"	-
"PPP1R15A"	"MRTO4"	-
"CETP"	"MRTO4"	-
"DOCK3"	"MRTO4"	+
"PRDM1"	"GYG2"	+
"RASGRF1"	"GYG2"	+
"SPAG4"	"GYG2"	-
"MTMR1"	"GYG2"	-
"COL17A1"	"GYG2"	+
"PHKA1"	"GYG2"	-
"RRP15"	"GYG2"	-
"MAST4"	"GYG2"	+
"MAST4"	"GYG2"	-
"NUCKS1"	"GYG2"	-
"SLC6A15"	"GYG2"	+
"PVR"	"GYG2"	+
"CLASP1"	"GYG2"	+
"IPCEF1"	"GYG2"	+
"ENO1"	"GYG2"	+
"FOSL2"	"GYG2"	+
"RARB"	"GYG2"	+
"CST7"	"GYG2"	+
"BPIFB2"	"GYG2"	-
"CDC14A"	"GYG2"	+
"HSP90AA1"	"GYG2"	-
"C1QTNF3"	"GYG2"	-
"ME2"	"GYG2"	+
"ITGB5"	"GYG2"	+
"ITGB5"	"GYG2"	-
"ZNF446"	"GYG2"	-
"SLCO1A2"	"GYG2"	+
"WBP11"	"GYG2"	-
"CAD"	"GYG2"	+
"CAD"	"GYG2"	-
"PREP"	"GYG2"	+
"CPNE3"	"GYG2"	-
"ATG16L1"	"GYG2"	-
"HSD17B2"	"GYG2"	+
"DOCK3"	"GYG2"	+
"ZC3H11A"	"PRDM1"	-
"YIPF1"	"PRDM1"	-
"SPAG4"	"PRDM1"	+
"ZNF112"	"PRDM1"	-
"COL17A1"	"PRDM1"	+
"PHKA1"	"PRDM1"	-
"RRP15"	"PRDM1"	-
"MAST4"	"PRDM1"	-
"NUCKS1"	"PRDM1"	-
"BCL3"	"PRDM1"	+
"ST6GALNAC1"	"PRDM1"	+
"SLC6A15"	"PRDM1"	+
"MPP5"	"PRDM1"	-
"HMMR"	"PRDM1"	+
"HMMR"	"PRDM1"	-
"PVR"	"PRDM1"	+
"MCM2"	"PRDM1"	+
"MCM2"	"PRDM1"	-
"MGLL"	"PRDM1"	+
"ENO1"	"PRDM1"	+
"MCAM"	"PRDM1"	+
"TM9SF3"	"PRDM1"	-
"NEBL"	"PRDM1"	-
"BPIFB2"	"PRDM1"	-
"XRCC5"	"PRDM1"	-
"CDC14A"	"PRDM1"	+
"RABL2B"	"PRDM1"	-
"HSP90AA1"	"PRDM1"	-
"C1QTNF3"	"PRDM1"	+
"C1QTNF3"	"PRDM1"	-
"ITGB5"	"PRDM1"	-
"SLCO1A2"	"PRDM1"	+
"CAD"	"PRDM1"	+
"PREP"	"PRDM1"	+
"CPNE3"	"PRDM1"	-
"ATG16L1"	"PRDM1"	-
"HSD17B2"	"PRDM1"	+
"PPP1R15A"	"PRDM1"	+
"DOCK3"	"PRDM1"	+
"ZC3H11A"	"TMCC3"	-
"YIPF1"	"TMCC3"	-
"ZNF112"	"TMCC3"	-
"MTMR1"	"TMCC3"	-
"CLDN18"	"TMCC3"	+
"PHKA1"	"TMCC3"	-
"RRP15"	"TMCC3"	-
"MAST4"	"TMCC3"	+
"MAST4"	"TMCC3"	-
"NUCKS1"	"TMCC3"	-
"BCL3"	"TMCC3"	-
"SLC6A15"	"TMCC3"	+
"PVR"	"TMCC3"	+
"ENO1"	"TMCC3"	+
"FOSL2"	"TMCC3"	+
"NEBL"	"TMCC3"	-
"BPIFB2"	"TMCC3"	-
"XRCC5"	"TMCC3"	-
"HSP90AA1"	"TMCC3"	-
"C1QTNF3"	"TMCC3"	-
"ME2"	"TMCC3"	+
"ITGB5"	"TMCC3"	+
"ITGB5"	"TMCC3"	-
"ULK2"	"TMCC3"	-
"WBP11"	"TMCC3"	-
"CAD"	"TMCC3"	+
"CAD"	"TMCC3"	-
"PREP"	"TMCC3"	+
"CPNE3"	"TMCC3"	-
"ATG16L1"	"TMCC3"	-
"PPP1R15A"	"TMCC3"	+
"DOCK3"	"TMCC3"	+
"YIPF1"	"RASGRF1"	-
"SPAG4"	"RASGRF1"	+
"ZNF112"	"RASGRF1"	-
"CYB5R4"	"RASGRF1"	+
"COL17A1"	"RASGRF1"	+
"COL17A1"	"RASGRF1"	-
"CLDN18"	"RASGRF1"	+
"PHKA1"	"RASGRF1"	-
"RRP15"	"RASGRF1"	-
"IP6K2"	"RASGRF1"	-
"NUCKS1"	"RASGRF1"	-
"BCL3"	"RASGRF1"	-
"ZXDC"	"RASGRF1"	+
"ST6GALNAC1"	"RASGRF1"	+
"MPP5"	"RASGRF1"	-
"MCM2"	"RASGRF1"	+
"CLASP1"	"RASGRF1"	+
"FRYL"	"RASGRF1"	-
"TMEM131"	"RASGRF1"	-
"MCAM"	"RASGRF1"	+
"TM9SF3"	"RASGRF1"	-
"NEBL"	"RASGRF1"	-
"XRCC5"	"RASGRF1"	-
"CDC14A"	"RASGRF1"	-
"RABL2B"	"RASGRF1"	-
"HSP90AA1"	"RASGRF1"	-
"C1QTNF3"	"RASGRF1"	-
"ME2"	"RASGRF1"	+
"ITGB5"	"RASGRF1"	-
"SLCO1A2"	"RASGRF1"	+
"CPNE3"	"RASGRF1"	-
"ATG16L1"	"RASGRF1"	-
"ERO1B"	"RASGRF1"	-
"PPP1R15A"	"RASGRF1"	+
"CETP"	"RASGRF1"	+
"IPCEF1"	"ZC3H11A"	-
"MCAM"	"ZC3H11A"	-
"NEBL"	"ZC3H11A"	+
"WBP11"	"ZC3H11A"	+
"CETP"	"ZC3H11A"	-
"ZNF112"	"YIPF1"	+
"COL17A1"	"YIPF1"	-
"PHKA1"	"YIPF1"	+
"MAST4"	"YIPF1"	+
"ADGRL1"	"YIPF1"	+
"MPP5"	"YIPF1"	+
"MCM2"	"YIPF1"	-
"SNCB"	"YIPF1"	-
"ENO1"	"YIPF1"	-
"FRYL"	"YIPF1"	+
"TMEM131"	"YIPF1"	+
"RARB"	"YIPF1"	-
"CST7"	"YIPF1"	-
"NEBL"	"YIPF1"	+
"C1QTNF3"	"YIPF1"	+
"ULK2"	"YIPF1"	+
"PREP"	"YIPF1"	-
"CPNE3"	"YIPF1"	+
"HSD17B2"	"YIPF1"	-
"PPP1R15A"	"YIPF1"	-
"CETP"	"YIPF1"	-
"MTMR1"	"SPAG4"	+
"COL17A1"	"SPAG4"	-
"CLDN18"	"SPAG4"	-
"PHKA1"	"SPAG4"	+
"RRP15"	"SPAG4"	+
"IP6K2"	"SPAG4"	-
"NUCKS1"	"SPAG4"	+
"ST6GALNAC1"	"SPAG4"	-
"IPCEF1"	"SPAG4"	+
"FOSL2"	"SPAG4"	-
"CST7"	"SPAG4"	+
"NEBL"	"SPAG4"	+
"HSP90AA1"	"SPAG4"	+
"C1QTNF3"	"SPAG4"	+
"C1QTNF3"	"SPAG4"	-
"ME2"	"SPAG4"	+
"ITGB5"	"SPAG4"	-
"ULK2"	"SPAG4"	-
"SLCO1A2"	"SPAG4"	-
"WBP11"	"SPAG4"	+
"CAD"	"SPAG4"	+
"CPNE3"	"SPAG4"	+
"HSD17B2"	"SPAG4"	-
"PPP1R15A"	"SPAG4"	-
"CETP"	"SPAG4"	-
"CYB5R4"	"ZNF112"	-
"PHKA1"	"ZNF112"	+
"RRP15"	"ZNF112"	+
"COASY"	"ZNF112"	+
"IP6K2"	"ZNF112"	+
"ST6GALNAC1"	"ZNF112"	-
"SLC6A15"	"ZNF112"	-
"ADGRL1"	"ZNF112"	+
"PVR"	"ZNF112"	-
"IPCEF1"	"ZNF112"	-
"PLD1"	"ZNF112"	-
"MCAM"	"ZNF112"	-
"RARB"	"ZNF112"	+
"RARB"	"ZNF112"	-
"BPIFB2"	"ZNF112"	+
"XRCC5"	"ZNF112"	+
"RABL2B"	"ZNF112"	+
"HSP90AA1"	"ZNF112"	+
"C1QTNF3"	"ZNF112"	+
"ME2"	"ZNF112"	-
"ITGB5"	"ZNF112"	+
"ULK2"	"ZNF112"	+
"ZNF446"	"ZNF112"	+
"FAT1"	"ZNF112"	-
"SLCO1A2"	"ZNF112"	-
"CAD"	"ZNF112"	-
"PREP"	"ZNF112"	-
"CPNE3"	"ZNF112"	+
"ATG16L1"	"ZNF112"	+
"HSD17B2"	"ZNF112"	-
"PPP1R15A"	"ZNF112"	-
"DOCK3"	"ZNF112"	-
"COL17A1"	"MTMR1"	-
"CLDN18"	"MTMR1"	-
"RRP15"	"MTMR1"	+
