CLUSTER_ID	Fitness Score	Fitness Rank
Cluster 62280	1.5787917076469013e-15	1909
Cluster 72357	1.5787917076469013e-15	1910
Cluster 92343	1.5786841836908763e-15	1911
Cluster 7792	1.5777632705742888e-15	1912
Cluster 9697	1.566198734066721e-15	1913
Cluster 40963	1.566198734066721e-15	1914
Cluster 89090	1.566198734066721e-15	1915
Cluster 20343	1.5567570776132367e-15	1916
Cluster 73540	1.5567570776132367e-15	1917
Cluster 37002	1.545135468346034e-15	1918
Cluster 37906	1.545135468346034e-15	1919
Cluster 40446	1.545135468346034e-15	1920
Cluster 92283	1.545135468346034e-15	1921
Cluster 22373	1.5411660722169814e-15	1922
Cluster 28194	1.5411660722169814e-15	1923
Cluster 30242	1.5411660722169814e-15	1924
Cluster 34025	1.5411660722169814e-15	1925
Cluster 36798	1.5411660722169814e-15	1926
Cluster 38676	1.5411660722169814e-15	1927
Cluster 39095	1.5411660722169814e-15	1928
Cluster 39505	1.5411660722169814e-15	1929
Cluster 45538	1.5411660722169814e-15	1930
Cluster 62186	1.5411660722169814e-15	1931
Cluster 73506	1.5411660722169814e-15	1932
Cluster 93094	1.5411660722169814e-15	1933
Cluster 31148	1.529167001489593e-15	1934
Cluster 82686	1.5235607972347795e-15	1935
Cluster 82703	1.5235607972347795e-15	1936
Cluster 82708	1.5235607972347795e-15	1937
Cluster 82715	1.5235607972347795e-15	1938
Cluster 82730	1.5235607972347795e-15	1939
Cluster 8718	1.5134501396105267e-15	1940
Cluster 12916	1.5134501396105267e-15	1941
Cluster 13377	1.5134501396105267e-15	1942
Cluster 16300	1.5134501396105267e-15	1943
Cluster 18411	1.5134501396105267e-15	1944
Cluster 23795	1.5134501396105267e-15	1945
Cluster 37662	1.5134501396105267e-15	1946
Cluster 47994	1.5134501396105267e-15	1947
Cluster 49974	1.5134501396105267e-15	1948
Cluster 51707	1.5134501396105267e-15	1949
Cluster 66730	1.5134501396105267e-15	1950
Cluster 68962	1.5134501396105267e-15	1951
Cluster 69191	1.5134501396105267e-15	1952
Cluster 90174	1.5134501396105267e-15	1953
Cluster 27812	1.5049702892082783e-15	1954
Cluster 32501	1.5049702892082783e-15	1955
Cluster 32651	1.5049702892082783e-15	1956
Cluster 55534	1.5049702892082783e-15	1957
Cluster 56896	1.5049702892082783e-15	1958
Cluster 60106	1.5049702892082783e-15	1959
Cluster 90146	1.5049702892082783e-15	1960
Cluster 24249	1.5035355014409509e-15	1961
Cluster 26153	1.5035355014409509e-15	1962
Cluster 33068	1.5035355014409509e-15	1963
Cluster 53201	1.5035355014409509e-15	1964
Cluster 67253	1.5035355014409509e-15	1965
Cluster 76629	1.5035355014409509e-15	1966
Cluster 26664	1.4974776114953597e-15	1967
Cluster 60047	1.4896939662227934e-15	1968
Cluster 76768	1.4873408156789439e-15	1969
Cluster 27696	1.4722057322087617e-15	1970
Cluster 55673	1.4722057322087617e-15	1971
Cluster 83299	1.4722057322087617e-15	1972
Cluster 28676	1.4555637746014762e-15	1973
Cluster 60069	1.4555637746014762e-15	1974
Cluster 60857	1.4555637746014762e-15	1975
Cluster 67895	1.4555637746014762e-15	1976
Cluster 78618	1.4555637746014762e-15	1977
Cluster 28081	1.3794017734370348e-15	1978
Cluster 77274	1.3794017734370348e-15	1979
Cluster 83369	1.3794017734370348e-15	1980
