"CFH"	"LAP3"	"SLC7A2"	"RECQL"	"RPAP3"	"ACSM3"	"TBXA2R"	"MARK4"	"CRAMP1"	"AASS"	"MPND"	"MGST1"	"MAPK8IP2"	"PAX7"	"IDS"	"CLCN6"	"UTP18"	"TTC19"	"TMEM159"	"ZMYND11"	"DPEP1"	"CYP3A43"	"VRK2"	"SNX1"	"ARNTL2"	"ARID4A"	"PNPLA6"	"USP2"	"METTL1"	"MSR1"	"C6"	"CUL7"	"EPHA3"	"GPM6B"	"CTPS2"	"SCML1"	"MRPS10"	"VAMP3"	"FOXP3"	"MSMO1"	"MRTO4"	"GYG2"	"PRDM1"	"TMCC3"	"RASGRF1"	"ZC3H11A"	"YIPF1"	"SPAG4"	"ZNF112"	"MTMR1"	"ADAT1"	"CYB5R4"	"COL17A1"	"CLDN18"	"PHKA1"	"DNTTIP2"	"RRP15"	"HYAL2"	"COASY"	"IP6K2"	"IFT80"	"MAST4"	"NUCKS1"	"BCL3"	"DGCR2"	"ZXDC"	"ST6GALNAC1"	"SLC6A15"	"ADGRL1"	"ASIC4"	"MPP5"	"HMMR"	"PVR"	"MCM2"	"GSDMB"	"CLASP1"	"SNCB"	"MGLL"	"IPCEF1"	"ENO1"	"TACR2"	"FOSL2"	"FRYL"	"TMEM131"	"PLD1"	"PTPN23"	"MCAM"	"RARB"	"TM9SF3"	"LRCH4"	"POLD3"	"CST7"	"NEBL"	"BPIFB2"	"XRCC5"	"CDC14A"	"RABL2B"	"RDH8"	"HSP90AA1"	"CACNA1S"	"C1QTNF3"	"ME2"	"ITGB5"	"ULK2"	"ZNF446"	"FAT1"	"HAL"	"SLCO1A2"	"WBP11"	"CAD"	"MYNN"	"PREP"	"CPNE3"	"ATG16L1"	"ERO1B"	"HSD17B2"	"PPP1R15A"	"CETP"	"DOCK3"	"NSFL1C"
"MPND"	-0.295230321774281	-0.00569298068927934	-0.0694324940262984	-0.559458256676133	-0.267831432216053	-0.146051918139804	0.359515619875577	0.422737632148561	0.0297561380369496	-0.402107840754651	1	-0.0693678084607871	0.23152415378718	0.0157636078333993	-0.386643546481351	-0.259823824876017	0.00550940718559147	-0.0632787045571237	0.0208834226837433	-0.449010709876297	0.296557884383034	-0.185479090271737	-0.288928784494692	-0.12966390819641	-0.246237318784492	-0.517330293672965	0.627791883166745	-0.0528300415337336	0.398700871387844	-0.154783299786103	-0.109210668581226	0.237181314541148	-0.281689163793271	-0.303734812967784	-0.031821552350666	-0.179545332703229	-0.161456166139734	-0.199903025821966	0.135592634915701	-0.00783710774309174	0.412642362820867	-0.111687725068763	-0.279045069556038	-0.274098593906719	-0.066627998777102	-0.499860213987331	0.207185431698915	0.345256156671316	-0.341137286198919	-0.293873999941365	-0.305331730929315	-0.392998052843835	-0.0698868600492504	-0.300481224148138	-0.15187257021014	-0.146171691674524	-0.199777631328501	0.514809441248042	0.511275528153192	0.364765767859064	-0.311710298186645	-0.174919319397355	-0.335384914529594	0.33923878667074	0.320931589831464	-0.164997400348431	-0.0695768558332791	-0.204188350084954	0.255313459409275	0.202188867475555	-0.419975336805132	0.0132268504167135	-0.0343254239507141	0.183471189392059	-0.00640752101054449	-0.575788416897303	0.149737073972286	-0.0848697345905443	-0.141070507558722	0.18276807068165	0.188875657969643	-0.167269330275763	-0.511417001101799	-0.441474356355355	-0.429532753668562	0.265730806419526	-0.121429236923278	-0.241325837424431	-0.411270540053257	0.127579789347692	-0.136680040470628	0.112233288104092	-0.216518833896563	0.0715478563818374	-0.237789394996462	-0.3135097564266	0.0229269760990173	-0.0219220000633472	-0.133178339850238	-0.0413784963101138	-0.029801820389956	-0.287107152342609	0.150685511082651	-0.135048082069293	0.567472629537183	-0.442910527567679	0.0422278315259684	-0.223103525264995	-0.151359824413223	0.0356880415902443	-0.370948145847383	-0.130754918448014	-0.336118360158549	0.0418940681357212	-0.115720714554736	-0.0464381331613099	0.235893241162831	0.0420586539173201	-0.0882792169633035	0.330370460632198
"MGST1"	0.112594397903591	0.0218930389066907	-0.107642524246591	0.123193944541454	-0.00682236423852573	0.0957308774621253	-0.0102789005973223	-0.137318332822666	-0.126946821859054	0.0525389918877557	-0.0693678084607871	1	-0.190961991009757	-0.0437706373276935	-0.0329384323223949	-0.0776018238685622	-0.0405735165803857	-0.0194324837215768	0.228797234980866	0.0806486341667031	-0.185301065442989	-0.0140923876223176	0.0702609751876229	0.0275116216221878	0.128443999617651	0.00368125922173829	-0.0837519574461685	0.0484670518663481	-0.0354845087476573	0.0290090504091457	0.192804307812013	-0.108841913893981	-0.0190324493648996	0.146219386783428	-0.00292265738029302	-0.0425575121254708	0.164781450087232	0.212172177556337	-0.145292315620614	0.0808481865592187	-0.0810439228776634	0.398165268653865	-0.0474830405427303	0.145872482051359	0.0619161229612029	0.010358048491083	-0.0393686762605779	-0.0640422397492107	-0.0703121852294178	-0.0410334723552739	-0.0225432867990875	0.104965628322792	-0.00873618819881296	0.042772306387357	0.105547753829242	0.0682817422288845	0.0457057995485487	0.0476284603707805	-0.135318892907385	-0.107164461942289	-0.111453328861055	-0.0513001163806022	0.0471712432153344	-0.0598133556383221	-0.0440461192502165	-0.133846389827732	0.158765049597501	0.131336299644364	-0.161659065408561	-0.0961018058963242	0.0422438563985961	-0.0702033247655459	0.0892348097865097	-0.108629965763151	0.0334668582254449	0.0719167010537855	-0.0969592339283201	0.201710783465917	-0.0494059246934572	0.106228654173963	0.071564663375333	0.128469415338171	-0.0171144101730133	-0.0131684477134276	0.239552917082337	-0.0983882626176539	0.289512711432443	0.0295987105607241	0.142609976262177	-0.190630796590411	0.123381059225482	-0.0267206063695649	-0.0730224152710546	0.0381152774628619	0.0565816160154206	-0.112341051075215	-0.0996218742975422	0.0878608229399246	0.120617588074085	0.0742740814850651	-0.0645073188621534	0.0989425945866647	0.0512690873367668	-0.0555536414822888	-0.229476048047564	0.155122455590375	0.0220964880550059	0.127689379115834	0.0962943140111728	-0.0195175634088217	0.0369603200861155	0.153877819721268	-0.0109279717695772	-0.0759263757148695	-0.0540730988365856	0.15112365099766	0.139463312856423	0.137343563206897	-0.0386155465180946	0.0735025154948279
"MAPK8IP2"	-0.340177907393947	0.0333213055082501	0.197149276022117	-0.168222381690749	0.055769274723791	-0.344069531520903	0.132630806356027	0.256190719893037	0.0104202862428014	-0.304005775486228	0.23152415378718	-0.190961991009757	1	0.00504385999815354	-0.0382799425993537	-0.204141202468428	0.266448392750249	0.0451226453102243	-0.227248891508698	-0.0979588488769265	0.131150888472593	-0.105519809863322	-0.0124215361109819	-0.00198819540040187	-0.270930863245072	-0.203576974169116	0.185538030130803	-0.10728639182894	0.150825844132873	-0.00400961821712899	-0.244555667261583	0.190089353596295	-0.110100628347071	-0.385319756297259	0.0764016267635917	-0.234613761634269	-0.0740454736840283	-0.225383466630281	0.0450741975306893	0.171140314816867	0.139211047232885	-0.309900018963956	-0.166642491530599	-0.26006441166877	-0.116888528071811	-0.128602729175064	0.131688219338662	0.256324007309824	-0.0387234784241712	-0.0142613734299975	0.0948110911523987	-0.124646086449523	-0.18398138922598	-0.183081052053025	0.210557529676645	-0.101502099479932	-0.00873530220724167	0.0775996530025286	0.380986999411201	0.0212045774401344	-0.0622927287373837	0.126360908801481	-0.130328363513005	0.237426228697027	0.254371063247462	0.115198202905827	-0.286728898912609	-0.181615162315489	0.288755487958549	-0.0285325401420286	-0.189300154858932	0.248614499158825	0.0246116902660481	0.272015143206909	-0.110852460663614	-0.226228318100656	0.13323212881921	-0.122940680241693	-0.163641346677698	-0.0138931168412859	0.125108282604446	-0.0620522311339064	-0.129421747381313	-0.060364404100594	-0.363314324682943	0.222482643881736	-0.266493843101732	-0.261462455199099	-0.13220085253882	0.187910084813338	-0.0572499140009538	-0.122463142125317	0.247590287610253	0.0182614360252419	-0.0064517512418049	-0.0269542759976578	0.312233083361763	-0.0594004858982633	0.0207966431933968	0.0117480663161807	-0.108549516335313	-0.0390363365345783	0.0241280501001949	0.104169039850742	0.333966573725546	-0.313111104331332	0.0336619588181992	-0.263712094193251	0.174266717483178	0.0408544043820643	-0.0915261896210848	-0.18001946377003	0.123562160901395	0.0852916559563547	-0.0886988230446553	-0.309827305346735	-0.202743797839271	-0.178735824377977	-0.0680541484684597	0.151936614765403
"PAX7"	0.0303696760828106	0.066242322599893	-0.0267602529849668	0.0471437301585332	0.15203615194306	-0.0801879033321781	0.0365546097136776	0.0418169846937899	-0.0497144213476901	-0.170321060274849	0.0157636078333993	-0.0437706373276935	0.00504385999815354	1	-0.0622626196762943	-0.159099747295436	0.0222147417270737	-0.0997778011578202	0.14148086144007	-0.0342204882611854	0.0634845158635388	-0.0430345190468974	-0.0386739170261096	-0.164040364471896	0.0575825809062701	-0.0695475780151493	0.0032527171790791	0.0154546396366395	0.192636966604236	0.11021452128766	-0.128182392219031	-0.0827052400477007	0.0185140665073309	-0.112876148498333	0.173141668330178	-0.0568666326939013	0.0794968878371135	-0.106738106600124	0.185755758390796	0.132555124515164	0.00841585857232064	-0.0968669426639734	0.0824972700198164	0.0345058466070893	0.177867058884493	0.010369868557517	0.0698755063613528	0.0980603938627853	-0.136201897370714	-0.00328589755553319	0.128088199404385	0.0739462774012333	-0.0767175423445581	-0.0357879538999911	0.132509673720801	8.77636159649084e-05	0.0562663485977118	-0.0702441024478482	-0.0375879436032863	-0.171633006437407	-0.00674499535595785	-0.177194354273656	0.0896458439488254	0.148687063077075	0.0300294532500616	0.101266425151574	-0.00778001103851929	-0.111810902781573	0.0477418205371606	0.0899007880647614	-0.0227534043718609	0.215125270114263	0.0579123980634171	0.216971459543607	0.141420316331204	-0.00744952124301825	0.160088720489458	0.00571770410799085	-0.00232042312787066	0.0706307064747958	-0.037855593942303	-0.0770423008124064	-0.0120458191208934	0.163510514842321	-0.039080389850331	-0.0975341587113221	-0.124710744865228	-0.0882023804250721	0.0846971703291289	0.0345524871568724	0.0465116786487122	0.0899121387873876	0.00588186750052738	0.0470499961223575	0.0894317302801375	-0.0744626277643134	-0.0633758360088444	-0.0224285056663226	0.14137445593684	0.0446479591280752	0.111283995566479	0.023084954373856	0.0582567246925702	-0.119938987752574	-0.0100329641279076	-0.0387738466234405	0.0131294104744335	-0.106958958693733	0.0132109783335585	0.085244048938386	0.0448920416135225	0.103738196450415	0.0759835397275116	0.118276453944522	-0.0181416066490121	0.090225316754698	-0.128670377168175	-0.0381215752729302	0.0179185671552812	0.0970010942154955
"IDS"	0.371694331996219	0.0312801950391625	0.30124258856333	0.388948085299548	0.142695366315535	-0.051384287582296	-0.161529755094889	-0.205151598387288	-0.0238190645568069	0.389980248803133	-0.386643546481351	-0.0329384323223949	-0.0382799425993537	-0.0622626196762943	1	0.353544764065844	-0.0749888666764912	0.0144768497192425	-0.165626318140828	0.318104191266939	-0.0787909090484563	0.219770211373676	0.0809064039069372	0.232140218386058	0.0850647149182825	0.461999526337507	-0.308198953780519	-0.00627415509369735	-0.38055298670307	0.219145958355713	0.160921295602148	-0.245974005000923	0.33100563948175	0.0826267581006673	-0.0233894483655079	0.225376327473162	-0.189422476742997	0.312221236766152	-0.0737403109219185	0.0298083625449678	-0.368230124875653	0.110174016884473	0.246942140553289	0.208164726506258	-0.0645440055178213	0.237511307707008	-0.130157616286746	-0.169986785384282	0.237931600402631	0.274906371323392	0.177339352684173	0.29257999537194	0.163426020804738	0.223017388173167	0.140960805425216	-0.0374652678836222	-0.00061217582513095	-0.289120885436528	-0.255035473312213	-0.30430943784058	0.191637438245511	0.353175827214255	0.0457791995482456	-0.198798542819219	-0.164552793992779	-0.0167723583887998	0.0529605475838603	-0.036761430289544	-0.0916347355697967	-0.178167401918927	0.202194206431282	-0.197037700530038	-0.144787714354041	-0.349536026873595	-0.133029122621736	0.368084843308778	-0.103237639299753	0.301726246389936	0.136714256184786	-0.257975070355932	-0.18240573588038	0.231759862361237	0.459740296385088	0.383792674962386	0.157656724898651	-0.143242109279123	0.0902306612940742	0.0184095115405163	0.23500350842521	-0.00892054444875525	-0.0303952715146737	0.0158027982704037	0.220441354076122	0.0361189472143548	0.0531097784947966	0.378388623947969	0.0582033258314232	0.00838571488415099	-0.0228118311028115	-0.0580580151453988	0.255958294694673	0.0886737400360088	0.169146624038123	0.214894758198622	-0.199028245995967	0.242216949561739	0.0406286589288646	-0.000766815355931994	0.0269960216292373	-0.247039650725375	0.105122441971733	-0.0227993043931031	0.219417674713226	-0.00341281154553251	0.181068904087303	-0.106007158972752	-0.034753813099704	0.0158685561536012	0.00697160385337194	-0.230846396374086
"CLCN6"	0.369155666684795	-0.128359285296683	0.122277817377563	0.177607236302305	-0.293159975253604	0.215893195397874	-0.108801547911315	-0.205423578302197	0.17791609601067	0.626854635038458	-0.259823824876017	-0.0776018238685622	-0.204141202468428	-0.159099747295436	0.353544764065844	1	-0.34326686529795	0.0456008026600539	-0.175622318642467	0.11271212594708	-0.0591718895598705	0.322897614781516	-0.117376784690395	0.395409168961916	-0.12186942057953	0.512015964811769	-0.139591368463888	0.0418387177763358	-0.524395782905554	-0.0590975610030535	0.417785514040124	-0.0619459320376501	0.280411983723305	0.189062041467711	-0.304894074836199	0.263295855755112	-0.421142757272567	0.366227374817004	-0.216592402544884	-0.308654931717382	-0.291366221245201	0.315844735375531	0.112281077423413	0.312899168103905	-0.063420184410412	0.163751385522256	-0.24131921801301	-0.27065302358455	0.211700238732252	-0.0773692188940984	0.0337816830795967	0.000761372879269529	0.316803051657561	0.365885444331748	-0.210885536068275	-0.212731445717848	-0.305282095544077	-0.0943814121969193	-0.170193698152286	0.0701566784327622	0.124876995121222	0.381289981506807	-0.194142021240818	-0.299473105850666	-0.110250567435633	0.150467117236357	0.268862086411869	0.0154914520727354	-0.0491781710476646	-0.039950881375743	0.209180538143	-0.527685969058968	-0.239310965025252	-0.502924571854654	0.100019551939873	0.326879649306945	-0.110649619122463	0.372021518185328	0.184359922818073	-0.220084315543104	-0.100643208259399	0.203514276649951	0.371368662469778	0.183759639162212	0.233538693911727	0.0463165544180251	0.356200773181327	0.196381272170274	-0.0866391939445946	0.137141372530008	-0.135658601871571	-0.0187585388372703	-0.0700479469157496	0.0843128307362757	-0.2618841545748	0.350354763796549	0.0723483327442713	0.0681816143885836	-0.358667607884105	-0.0245533189501181	0.114677720243131	-0.187823502234565	0.142347704616964	0.224449581958458	-0.078362166948382	0.251168271149083	0.0443512106771676	0.18650933104883	-0.278166685019216	-0.136780855774909	-0.0758354493724456	-0.191288776837775	-0.110536131679235	-0.0557401354591879	0.170247833371589	0.0401623253954867	0.240713463053856	0.20365314003376	-0.0351150199148484	-0.288304383894896
"UTP18"	-0.179046322293715	0.228141608318218	0.0397970500798497	0.0721042485105145	0.408471297037416	-0.180598037127981	-0.0904238325161573	-0.0133033637936645	-0.131204911025206	-0.309811244786436	0.00550940718559147	-0.0405735165803857	0.266448392750249	0.0222147417270737	-0.0749888666764912	-0.34326686529795	1	0.0337222546180786	-0.084757894882926	0.0306495952110507	0.00317317385310433	-0.14159737319739	0.0359799981903472	-0.239628003869599	0.023483778106318	-0.105426712737959	-0.0294640333284514	-0.0748764010452007	0.326598550154721	0.134981566463166	-0.303792928932221	0.00254044207506782	-0.0731249154998835	-0.222231481795625	0.135876331583145	-0.222627226965389	0.271646809232859	-0.110088746497155	0.0997968849255797	0.305701752069802	0.251824538385398	-0.288311779219437	-0.0616389968499245	-0.146028927844385	0.0378913255110769	-0.00127648285195893	0.203189649860782	0.150117162128688	-0.0822625637669846	0.132267575351111	0.231739286326496	0.231547662694948	-0.248362412049053	-0.267033437811756	0.274347505051199	0.183995557877285	0.304554607218771	-0.185409370221527	0.172872826075572	-0.152244342678716	-0.00465220247765618	-0.187989090691727	0.142821946794713	0.0699106121205653	0.0395655668540308	-0.034104840863558	-0.206816275250218	0.0532695526711365	-0.045745851440221	-0.111801322963918	-0.0593981884477657	0.403541187817124	0.236391524117719	0.356079550636656	-0.0709579427232357	-0.103988937293148	0.0353699534304002	-0.222427464394249	-0.0991273078008896	0.16779324315622	0.0217622811403048	-0.210302266782222	9.53050065057459e-05	0.0986451207949098	-0.154121847783748	-0.00491819912449049	-0.285594981265447	-0.169630499224622	0.22109821830238	-0.0772093880664054	0.150890386697165	-0.062055119333984	0.158586235169724	-0.0818562164712923	0.287020582461065	-0.0364476683980013	-0.0887319783226073	-0.0384394718385547	0.396714017751415	0.0470845083226435	-0.140808257334261	0.210217436285709	-0.187769784132115	0.0894100158576668	-0.0337722014774196	-0.0857813401237374	-0.0493268401718795	-0.111248741683341	0.290139994169137	0.0960642631076609	0.102240654851042	0.14185841328449	0.332483124051888	0.0178716818762724	-0.0369472415339834	-0.145106523645803	-0.26121395685507	-0.181949294463238	0.0155751719233147	0.158258318999866
"TTC19"	-0.194583916872691	-0.0813921142093459	0.143717042051087	-0.0248136034471542	0.159514522571214	0.0501141347941019	-0.214583508807826	-0.122294896823349	0.0114393493084614	0.101068807778985	-0.0632787045571237	-0.0194324837215768	0.0451226453102243	-0.0997778011578202	0.0144768497192425	0.0456008026600539	0.0337222546180786	1	-0.0394153961162741	0.212407319012491	-0.198928482216374	0.0121621106987886	0.0231354970368899	0.171591772944064	-0.132628437865033	0.0974596588879422	-0.180715362916884	-0.0399225865539638	-0.054724629312829	-0.18597644592478	-0.0161670582502645	0.0692604045369729	-0.0408903464967226	0.0310015727139941	0.109561459988328	-0.0944808034590889	0.0254017478377641	0.00600570074819395	-0.341096692834492	-0.00400229302685996	-0.080020584307917	-0.0514084112693437	-0.246195887478435	-0.0273067005217656	-0.191344844753584	0.0393485086113521	0.0874451720475814	-0.105790974940701	0.171980489252139	0.104195221736784	0.104765992494058	0.0588623011684357	0.0149891187923	-0.0164774622357442	0.245546332634555	0.0655625813280782	0.0838910071548228	-0.184655952924813	0.0538147417835417	0.072102586717014	-0.017283518693897	0.163973341261987	0.040644451355596	-0.251180149526729	-0.00891619639466066	-0.028260284950851	-0.0283564495547873	0.0244088597917582	0.0153239959145873	-0.168347652042827	0.23674446424151	-0.134457768640828	-0.0964562315848861	-0.15430768556355	-0.161946218882009	-0.000110701736760866	-0.0640316325932998	-0.0392829278971888	-0.113253023908293	-0.186678604708117	0.0368942497232005	-0.099413139264489	0.0956545600889519	0.0390355391345697	-0.0745718012774668	-0.0787335587846046	-0.148408824216557	0.0199416173549388	0.146147149400454	-0.108525272832941	0.021374157212704	-0.328912655358374	0.236007351842392	0.178073728694697	0.0974231018525939	0.0600231218556481	0.0814140263154242	-0.0856493091736809	0.0217261415035636	-0.039129529543772	-0.110614671108296	-0.0385845899979564	-0.0901226569132566	0.438040413113919	0.00754930642723477	-0.0218705690160395	-0.00772284453342166	0.100662270282067	0.0896426188770538	-0.0657042588625881	0.0612757175616068	-0.0436507077153366	0.214659655998405	0.0192187531034938	0.0827035072751077	-0.052976043069532	-0.200037465384489	-0.2332577720175	0.0475894455456212	-0.111235976691628
"TMEM159"	0.0707837811995755	0.00275241710089527	-0.186645222427219	-0.0570115099182805	-0.0621009547830697	0.233877743237829	0.066862892209066	-0.0717839667155622	-0.0501636346619004	-0.068758500903139	0.0208834226837433	0.228797234980866	-0.227248891508698	0.14148086144007	-0.165626318140828	-0.175622318642467	-0.084757894882926	-0.0394153961162741	1	-0.02686058724949	-0.0227035556022722	-0.135816056027946	0.00455450093836888	-0.0805830297273948	0.116074716979528	-0.126359192274919	0.023305260698618	0.112577755124065	0.0809778466506844	-0.0405880329502695	0.0227689863773826	-0.110867386984182	-0.0379926699096625	0.172286634199482	0.0851968717703172	-0.0382858646602531	0.152735724535766	0.169589282009283	-0.00858589308479895	0.0483177788537603	-0.0675342820242536	0.171181537533589	-0.0359645396900615	0.122862973909076	0.145618348477284	-0.0571091444082742	0.139808663576636	-0.0528750983673124	-0.0563044507292506	0.0361113748438981	-0.085469309469331	-0.0545502738407947	0.0779517982689614	-0.0845763711395329	-0.0362153907215257	0.0637079189465818	-0.0257480422113345	0.0660710164626675	-0.046631955398702	-0.037639419861436	-0.169773398835831	-0.171962395164417	0.0635912200409035	0.122607788734263	0.0319045955320165	-0.0985240506665869	0.176744888200694	0.0374284964780879	-0.134549687745936	0.0504122306824733	0.152742757791198	-0.101090326955685	0.0360891697246385	-0.0568052608832084	-0.017724150716027	-0.0833025748170125	-0.0196347323552147	0.0186223521042619	-0.0222647491820721	0.174656187868622	0.0229293931067791	-0.0336886593368699	-0.202504196106106	-0.0636996836729049	0.19330769361892	-0.101003028353243	0.115580467004974	0.151253503053007	0.136847469597735	-0.146912321856413	-0.0189348719435209	0.0658512474345072	-0.0215719738844311	0.0757782750290233	0.0674116481656134	-0.244617527157781	-0.160240732652041	-0.0338112327659479	0.0777873930178365	0.049188208472891	-0.0135621573620867	-0.0327426491802845	0.0317714175974503	-0.308847460298648	-0.0747588611531555	0.0741907188807975	-0.192595970907664	0.114943752109239	-0.102656381623509	0.0184669499203411	0.0605372327168844	0.0566010135551436	-0.0758527490153355	0.0829989853772407	-0.168015508684633	0.305183833910815	0.0858018328273954	0.0327216909048544	-0.0305124644263514	0.0993741157840583
"ZMYND11"	0.0327512249171084	-0.0736088143156733	0.188984084860618	0.372856784924697	0.298029947763778	0.0119675402814322	-0.325975629442553	-0.194108298432513	0.101250970734202	0.28860457387647	-0.449010709876297	0.0806486341667031	-0.0979588488769265	-0.0342204882611854	0.318104191266939	0.11271212594708	0.0306495952110507	0.212407319012491	-0.02686058724949	1	-0.219938432973766	0.0900633636862641	0.230666984745489	0.19161730020536	-0.0307984957758275	0.493030848702105	-0.420246685735658	-0.0399909369883769	-0.302534066842046	0.0467521880952709	0.0708923956978769	-0.0624223352798435	0.202440039146351	0.0198267241479849	0.15789319448608	-0.00937900316172847	0.149621545996152	0.173572513804292	-0.28597705378988	0.0400676541087037	-0.330285077046871	0.032572850970103	-0.00661948570161239	0.0962557571529557	-0.0802481362841481	0.465442383504294	-0.0391430218139669	-0.298855572520937	0.349397602254054	0.248791251237677	0.290871049737039	0.2786247852953	0.00383231188500334	0.0245959802428837	0.295872388505037	0.0636824379528344	0.251471357728341	-0.410507092416606	-0.22548184430109	-0.228840313357621	0.16778399874194	0.191374746870419	0.327998826376782	-0.227879030099954	-0.152938950304123	0.0728090591735203	-0.0253491303219211	0.0404761889183303	-0.117143576954967	-0.263604615439185	0.443454376499763	-0.0517707973571013	-0.0757617047647841	-0.190221669163074	-0.174599969210311	0.401300038846053	-0.249532220780895	0.0323943027015194	-0.119270245504719	-0.34078006418679	-0.0948468571316871	0.0989771443744469	0.466584452876103	0.409139743653721	0.0739054437973457	-0.0338508013334278	-0.0874962903322373	0.0635809222252193	0.41600213018808	-0.0673239138878814	0.148673234185745	-0.295086523839392	0.417496367890971	-0.0224444231759966	0.236826341499135	0.214602537202466	0.0183221642340459	-0.104574604097171	0.144947420786256	-0.024321517623681	-0.0062381153714063	0.125282731281635	-0.0362107980093154	0.349552596964047	-0.238591414758189	0.17797690091488	-0.0156454668721704	-0.0030614296830944	0.180274283639076	-0.0797455060264558	0.376738080461024	0.0619165341261366	0.473321517989132	0.111756958579236	0.151899495521068	-0.109681365217776	-0.230095768082241	-0.21974289552418	-0.0477386975539871	-0.237768661486676
